otu	phylum
OTU4087	
OTU4088	Chloroflexi
OTU4089	Chloroflexi
OTU4090	OD1
OTU4091	
OTU4092	TM6
OTU4093	Acidobacteria
OTU4094	Verrucomicrobia
OTU4095	Planctomycetes
OTU4096	Bacteroidetes
OTU4097	Chloroflexi
OTU4098	Chloroflexi
OTU4099	Proteobacteria
OTU4100	TM7
OTU4101	Actinobacteria
OTU4102	Actinobacteria
OTU4103	Cyanobacteria
OTU4104	Chloroflexi
OTU4105	Chloroflexi
OTU4106	Proteobacteria
OTU4107	Bacteroidetes
OTU4108	Proteobacteria
OTU4109	Cyanobacteria
OTU4110	Proteobacteria
OTU4111	
OTU4112	TM7
OTU4113	Proteobacteria
OTU4114	Bacteroidetes
OTU4115	
OTU4116	Firmicutes
OTU4117	Proteobacteria
OTU4118	Planctomycetes
OTU4119	Proteobacteria
OTU4120	Chloroflexi
OTU4121	Verrucomicrobia
OTU4122	Chloroflexi
OTU4123	Chloroflexi
OTU4124	Proteobacteria
OTU4125	Armatimonadetes
OTU4126	TM7
OTU4127	Verrucomicrobia
OTU4128	OD1
OTU4129	OD1
OTU4130	Chloroflexi
OTU4131	OP11
OTU4132	Proteobacteria
OTU4133	Proteobacteria
OTU4134	Proteobacteria
OTU4135	Planctomycetes
OTU4136	Actinobacteria
OTU4137	OD1
OTU4138	Proteobacteria
OTU4139	Fibrobacteres
OTU4140	Proteobacteria
OTU4141	Bacteroidetes
OTU4142	Acidobacteria
OTU4143	TM6
OTU4144	Planctomycetes
OTU4145	Proteobacteria
OTU4146	
OTU4147	[Thermi]
OTU4148	TM6
OTU4149	Chloroflexi
OTU4150	Proteobacteria
OTU4151	Verrucomicrobia
OTU4152	Chloroflexi
OTU4153	Firmicutes
OTU4154	Planctomycetes
OTU4155	Proteobacteria
OTU4156	Planctomycetes
OTU4157	Bacteroidetes
OTU4158	Chloroflexi
OTU4159	Planctomycetes
OTU4160	Firmicutes
OTU4161	TM7
OTU4162	Chloroflexi
OTU4163	Proteobacteria
OTU4164	Planctomycetes
OTU4165	Chloroflexi
OTU4166	
OTU4167	Proteobacteria
OTU4168	Chlorobi
OTU4169	Proteobacteria
OTU4170	Proteobacteria
OTU4171	Acidobacteria
OTU4172	Proteobacteria
OTU4173	Gemmatimonadetes
OTU4174	Gemmatimonadetes
OTU4175	Planctomycetes
OTU4176	Proteobacteria
OTU4177	Chloroflexi
OTU4178	Actinobacteria
OTU4179	Planctomycetes
OTU4180	Bacteroidetes
OTU4181	Planctomycetes
OTU4182	MVP-21
OTU4183	Chloroflexi
OTU4184	Proteobacteria
OTU4185	Gemmatimonadetes
OTU4186	Chloroflexi
OTU4187	Planctomycetes
OTU4188	Planctomycetes
OTU4189	Bacteroidetes
OTU4190	Planctomycetes
OTU4191	Armatimonadetes
OTU4192	
OTU4193	FBP
OTU4194	Proteobacteria
OTU4195	TM7
OTU4196	Firmicutes
OTU4197	Cyanobacteria
OTU4198	Chlamydiae
OTU4199	Gemmatimonadetes
OTU4200	Armatimonadetes
OTU4201	Firmicutes
OTU4202	Actinobacteria
OTU4203	TM7
OTU4204	Chloroflexi
OTU4205	Bacteroidetes
OTU4206	Proteobacteria
OTU4207	Elusimicrobia
OTU4208	Proteobacteria
OTU4209	Proteobacteria
OTU4210	Euryarchaeota
OTU4211	TM7
OTU4212	Bacteroidetes
OTU4213	Cyanobacteria
OTU4214	TM7
OTU4215	
OTU4216	Chloroflexi
OTU4217	Firmicutes
OTU4218	
OTU4219	Proteobacteria
OTU4220	Planctomycetes
OTU4221	Chloroflexi
OTU4222	Proteobacteria
OTU4223	Proteobacteria
OTU4224	TM7
OTU4225	
OTU4226	Proteobacteria
OTU4227	Proteobacteria
OTU4228	Planctomycetes
OTU4229	AD3
OTU4230	Planctomycetes
OTU4231	Proteobacteria
OTU4232	Proteobacteria
OTU4233	Proteobacteria
OTU4234	
OTU4235	Chloroflexi
OTU4236	Planctomycetes
OTU4237	TM7
OTU4238	Chloroflexi
OTU4239	Proteobacteria
OTU4240	Bacteroidetes
OTU4241	Proteobacteria
OTU4242	Proteobacteria
OTU4243	TM7
OTU4244	Bacteroidetes
OTU4245	Firmicutes
OTU4246	Armatimonadetes
OTU4247	Proteobacteria
OTU4248	Gemmatimonadetes
OTU4249	Chloroflexi
OTU4250	Actinobacteria
OTU4251	Actinobacteria
OTU4252	Cyanobacteria
OTU4253	Proteobacteria
OTU4254	TM6
OTU4255	Bacteroidetes
OTU4256	Proteobacteria
OTU4257	Firmicutes
OTU4258	Proteobacteria
OTU4259	Chloroflexi
OTU4260	Chloroflexi
OTU4261	Proteobacteria
OTU4262	TM6
OTU4263	Chlorobi
OTU4264	Verrucomicrobia
OTU4265	Firmicutes
OTU4266	Chloroflexi
OTU4267	TM7
OTU4268	Armatimonadetes
OTU4269	Proteobacteria
OTU4270	Proteobacteria
OTU4271	Bacteroidetes
OTU4272	
OTU4273	
OTU4274	Planctomycetes
OTU4275	TM7
OTU4276	Acidobacteria
OTU4277	Proteobacteria
OTU4278	Planctomycetes
OTU4279	Elusimicrobia
OTU4280	Chloroflexi
OTU4281	Proteobacteria
OTU4282	Proteobacteria
OTU4283	
OTU4284	Chlamydiae
OTU4285	Planctomycetes
OTU4286	Proteobacteria
OTU4287	OD1
OTU4288	
OTU4289	Planctomycetes
OTU4290	Fibrobacteres
OTU4291	Chloroflexi
OTU4292	AD3
OTU4293	TM7
OTU4294	Proteobacteria
OTU4295	Cyanobacteria
OTU4296	Proteobacteria
OTU4297	Proteobacteria
OTU4298	Proteobacteria
OTU4299	Chlorobi
OTU4300	
OTU4301	Proteobacteria
OTU4302	Planctomycetes
OTU4303	Gemmatimonadetes
OTU4304	TM7
OTU4305	Gemmatimonadetes
OTU4306	Acidobacteria
OTU4307	Verrucomicrobia
OTU4308	Planctomycetes
OTU4309	Proteobacteria
OTU4310	Acidobacteria
OTU4311	
OTU4312	Chloroflexi
OTU4313	Proteobacteria
OTU4314	Planctomycetes
OTU4315	Chloroflexi
OTU4316	Chloroflexi
OTU4317	Armatimonadetes
OTU4318	Chloroflexi
OTU4319	Proteobacteria
OTU4320	Chloroflexi
OTU4321	Proteobacteria
OTU4322	Planctomycetes
OTU4323	
OTU4324	Firmicutes
OTU4325	Gemmatimonadetes
OTU4326	Planctomycetes
OTU4327	Armatimonadetes
OTU4328	Armatimonadetes
OTU4329	TM6
OTU4330	TM6
OTU4331	
OTU4332	Chloroflexi
OTU4333	Acidobacteria
OTU4334	Verrucomicrobia
OTU4335	Proteobacteria
OTU4336	Proteobacteria
OTU4337	Planctomycetes
OTU4338	Chloroflexi
OTU4339	Cyanobacteria
OTU4340	Chloroflexi
OTU4341	Chloroflexi
OTU4342	Acidobacteria
OTU4343	
OTU4344	Chloroflexi
OTU4345	Proteobacteria
OTU4346	TM7
OTU4347	Verrucomicrobia
OTU4348	Proteobacteria
OTU4349	Proteobacteria
OTU4350	Acidobacteria
OTU4351	Planctomycetes
OTU4352	Planctomycetes
OTU4353	Cyanobacteria
OTU4354	Proteobacteria
OTU4355	Chlamydiae
OTU4356	Proteobacteria
OTU4357	OD1
OTU4358	TM6
OTU4359	Chloroflexi
OTU4360	Bacteroidetes
OTU4361	Actinobacteria
OTU4362	Proteobacteria
OTU4363	Proteobacteria
OTU4364	Bacteroidetes
OTU4365	Proteobacteria
OTU4366	Armatimonadetes
OTU4367	Chloroflexi
OTU4368	Proteobacteria
OTU4369	Planctomycetes
OTU4370	Proteobacteria
OTU4371	Planctomycetes
OTU4372	Proteobacteria
OTU4373	Actinobacteria
OTU4374	Actinobacteria
OTU4375	Proteobacteria
OTU4376	Proteobacteria
OTU4377	Actinobacteria
OTU4378	Bacteroidetes
OTU4379	TM6
OTU4380	TM7
OTU4381	Planctomycetes
OTU4382	Acidobacteria
OTU4383	Proteobacteria
OTU4384	TM7
OTU4385	GN02
OTU4386	Verrucomicrobia
OTU4387	
OTU4388	Firmicutes
OTU4389	Planctomycetes
OTU4390	Cyanobacteria
OTU4391	Cyanobacteria
OTU4392	Chloroflexi
OTU4393	Chloroflexi
OTU4394	
OTU4395	TM7
OTU4396	Bacteroidetes
OTU4397	Chloroflexi
OTU4398	Armatimonadetes
OTU4399	TM6
OTU4400	Chloroflexi
OTU4401	Nitrospirae
OTU4402	TM7
OTU4403	Cyanobacteria
OTU4404	Planctomycetes
OTU4405	Planctomycetes
OTU4406	Cyanobacteria
OTU4407	Proteobacteria
OTU4408	Proteobacteria
OTU4409	OD1
OTU4410	Cyanobacteria
OTU4411	Actinobacteria
OTU4412	Proteobacteria
OTU4413	Firmicutes
OTU4414	Proteobacteria
OTU4415	Proteobacteria
OTU4416	Proteobacteria
OTU4417	Chloroflexi
OTU4418	Firmicutes
OTU4419	Bacteroidetes
OTU4420	Chloroflexi
OTU4421	Chloroflexi
OTU4422	WPS-2
OTU4423	Chloroflexi
OTU4424	TM7
OTU4425	
OTU4426	
OTU4427	WS2
OTU4428	Proteobacteria
OTU4429	
OTU4430	Proteobacteria
OTU4431	Proteobacteria
OTU4432	Chloroflexi
OTU4433	Proteobacteria
OTU4434	Bacteroidetes
OTU4435	Proteobacteria
OTU4436	Proteobacteria
OTU4437	Chlamydiae
OTU4438	Planctomycetes
OTU4439	Proteobacteria
OTU4440	Bacteroidetes
OTU4441	Chloroflexi
OTU4442	Bacteroidetes
OTU4443	Chloroflexi
OTU4444	Bacteroidetes
OTU4445	TM7
OTU4446	Firmicutes
OTU4447	Proteobacteria
OTU4448	Planctomycetes
OTU4449	Proteobacteria
OTU4450	Firmicutes
OTU4451	Proteobacteria
OTU4452	Planctomycetes
OTU4453	Chloroflexi
OTU4454	TM7
OTU4455	Armatimonadetes
OTU4456	
OTU4457	Proteobacteria
OTU4458	Proteobacteria
OTU4459	Bacteroidetes
OTU4460	Proteobacteria
OTU4461	Bacteroidetes
OTU4462	
OTU4463	Chloroflexi
OTU4464	Proteobacteria
OTU4465	Chloroflexi
OTU4466	Planctomycetes
OTU4467	Proteobacteria
OTU4468	WS2
OTU4469	Actinobacteria
OTU4470	Acidobacteria
OTU4471	Proteobacteria
OTU4472	Nitrospirae
OTU4473	Bacteroidetes
OTU4474	
OTU4475	Verrucomicrobia
OTU4476	
OTU4477	Bacteroidetes
OTU4478	Proteobacteria
OTU4479	
OTU4480	Chlamydiae
OTU4481	OD1
OTU4482	Bacteroidetes
OTU4483	Proteobacteria
OTU4484	Proteobacteria
OTU4485	Cyanobacteria
OTU4486	Crenarchaeota
OTU4487	Bacteroidetes
OTU4488	Proteobacteria
OTU4489	Proteobacteria
OTU4490	
OTU4491	Proteobacteria
OTU4492	Armatimonadetes
OTU4493	Proteobacteria
OTU4494	TM6
OTU4495	Verrucomicrobia
OTU4496	Proteobacteria
OTU4497	
OTU4498	Chloroflexi
OTU4499	Proteobacteria
OTU4500	Firmicutes
OTU4501	Firmicutes
OTU4502	Armatimonadetes
OTU4503	Proteobacteria
OTU4504	OD1
OTU4505	
OTU4506	TM7
OTU4507	Chloroflexi
OTU4508	Gemmatimonadetes
OTU4509	Planctomycetes
OTU4510	TM7
OTU4511	Bacteroidetes
OTU4512	Planctomycetes
OTU4513	Chloroflexi
OTU4514	Chloroflexi
OTU4515	Chloroflexi
OTU4516	TM7
OTU4517	Acidobacteria
OTU4518	
OTU4519	Planctomycetes
OTU4520	Firmicutes
OTU4521	Planctomycetes
OTU4522	Armatimonadetes
OTU4523	TM7
OTU4524	Actinobacteria
OTU4525	OD1
OTU4526	
OTU4527	Chloroflexi
OTU4528	Chloroflexi
OTU4529	Acidobacteria
OTU4530	Chlamydiae
OTU4531	Actinobacteria
OTU4532	Firmicutes
OTU4533	Proteobacteria
OTU4534	[Parvarchaeota]
OTU4535	Chloroflexi
OTU4536	Planctomycetes
OTU4537	
OTU4538	Armatimonadetes
OTU4539	Cyanobacteria
OTU4540	Proteobacteria
OTU4541	
OTU4542	
OTU4543	Gemmatimonadetes
OTU4544	Bacteroidetes
OTU4545	Acidobacteria
OTU4546	Euryarchaeota
OTU4547	TM6
OTU4548	Actinobacteria
OTU4549	MVP-21
OTU4550	Proteobacteria
OTU4551	Armatimonadetes
OTU4552	Proteobacteria
OTU4553	Fibrobacteres
OTU4554	Cyanobacteria
OTU4555	Acidobacteria
OTU4556	Chlamydiae
OTU4557	Proteobacteria
OTU4558	FBP
OTU4559	Armatimonadetes
OTU4560	
OTU4561	Bacteroidetes
OTU4562	
OTU4563	NKB19
OTU4564	
OTU4565	
OTU4566	Chloroflexi
OTU4567	TM7
OTU4568	Verrucomicrobia
OTU4569	Proteobacteria
OTU4570	Proteobacteria
OTU4571	
OTU4572	Proteobacteria
OTU4573	
OTU4574	Bacteroidetes
OTU4575	GN02
OTU4576	
OTU4577	Cyanobacteria
OTU4578	Chloroflexi
OTU4579	Bacteroidetes
OTU4580	Verrucomicrobia
OTU4581	Planctomycetes
OTU4582	Planctomycetes
OTU4583	
OTU4584	Proteobacteria
OTU4585	Chloroflexi
OTU4586	Planctomycetes
OTU4587	Actinobacteria
OTU4588	Elusimicrobia
OTU4589	Acidobacteria
OTU4590	Chloroflexi
OTU4591	Proteobacteria
OTU4592	OP11
OTU4593	Planctomycetes
OTU4594	OD1
OTU4595	Armatimonadetes
OTU4596	
OTU4597	Acidobacteria
OTU4598	TM7
OTU4599	
OTU4600	OD1
OTU4601	
OTU4602	Chloroflexi
OTU4603	
OTU4604	Proteobacteria
OTU4605	[Thermi]
OTU4606	Armatimonadetes
OTU4607	Firmicutes
OTU4608	TM7
OTU4609	Acidobacteria
OTU4610	
OTU4611	Chloroflexi
OTU4612	
OTU4613	Proteobacteria
OTU4614	
OTU4615	
OTU4616	Armatimonadetes
OTU4617	Verrucomicrobia
OTU4618	Proteobacteria
OTU4619	Bacteroidetes
OTU4620	
OTU4621	Bacteroidetes
OTU4622	Proteobacteria
OTU4623	Chlorobi
OTU4624	TM7
OTU4625	Proteobacteria
OTU4626	Proteobacteria
OTU4627	Acidobacteria
OTU4628	Proteobacteria
OTU4629	Actinobacteria
OTU4630	TM7
OTU4631	Chloroflexi
OTU4632	Chlamydiae
OTU4633	Verrucomicrobia
OTU4634	Proteobacteria
OTU4635	
OTU4636	Chloroflexi
OTU4637	Chloroflexi
OTU4638	Proteobacteria
OTU4639	TM7
OTU4640	Proteobacteria
OTU4641	Verrucomicrobia
OTU4642	Chloroflexi
OTU4643	
OTU4644	Firmicutes
OTU4645	Chlorobi
OTU4646	Planctomycetes
OTU4647	Chloroflexi
OTU4648	Cyanobacteria
OTU4649	Proteobacteria
OTU4650	
OTU4651	Bacteroidetes
OTU4652	Verrucomicrobia
OTU4653	Verrucomicrobia
OTU4654	Firmicutes
OTU4655	Euryarchaeota
OTU4656	Proteobacteria
OTU4657	Bacteroidetes
OTU4658	Cyanobacteria
OTU4659	Verrucomicrobia
OTU4660	Chloroflexi
OTU4661	Actinobacteria
OTU4662	Chloroflexi
OTU4663	Cyanobacteria
OTU4664	
OTU4665	Firmicutes
OTU4666	Proteobacteria
OTU4667	Acidobacteria
OTU4668	Proteobacteria
OTU4669	
OTU4670	Bacteroidetes
OTU4671	Cyanobacteria
OTU4672	TM6
OTU4673	
OTU4674	
OTU4675	OD1
OTU4676	Proteobacteria
OTU4677	Planctomycetes
OTU4678	Chlamydiae
OTU4679	Actinobacteria
OTU4680	
OTU4681	Gemmatimonadetes
OTU4682	Verrucomicrobia
OTU4683	Elusimicrobia
OTU4684	
OTU4685	
OTU4686	Proteobacteria
OTU4687	Armatimonadetes
OTU4688	Actinobacteria
OTU4689	
OTU4690	
OTU4691	
OTU4692	Firmicutes
OTU4693	TM7
OTU4694	Firmicutes
OTU4695	Proteobacteria
OTU4696	Proteobacteria
OTU4697	
OTU4698	TM7
OTU4699	Planctomycetes
OTU4700	Proteobacteria
OTU4701	Gemmatimonadetes
OTU4702	Actinobacteria
OTU4703	
OTU4704	Proteobacteria
OTU4705	
OTU4706	Verrucomicrobia
OTU4707	Tenericutes
OTU4708	
OTU4709	Proteobacteria
OTU4710	FCPU426
OTU4711	TM7
OTU4712	Verrucomicrobia
OTU4713	BRC1
OTU4714	TM7
OTU4715	Crenarchaeota
OTU4716	TM7
OTU4717	Cyanobacteria
OTU4718	WS3
OTU4719	
OTU4720	Chloroflexi
OTU4721	Proteobacteria
OTU4722	Proteobacteria
OTU4723	Proteobacteria
OTU4724	Chloroflexi
OTU4725	GN04
OTU4726	Actinobacteria
OTU4727	
OTU4728	WS3
OTU4729	TM7
OTU4730	TM7
OTU4731	Proteobacteria
OTU4732	
OTU4733	
OTU4734	Cyanobacteria
OTU4735	Proteobacteria
OTU4736	Proteobacteria
OTU4737	Cyanobacteria
OTU4738	Proteobacteria
OTU4739	Acidobacteria
OTU4740	Acidobacteria
OTU4741	WS2
OTU4742	Chloroflexi
OTU4743	Chloroflexi
OTU4744	Bacteroidetes
OTU4745	Actinobacteria
OTU4746	
OTU4747	Armatimonadetes
OTU4748	Firmicutes
OTU4749	
OTU4750	Bacteroidetes
OTU4751	[Parvarchaeota]
OTU4752	Armatimonadetes
OTU4753	
OTU4754	Bacteroidetes
OTU4755	
OTU4756	Proteobacteria
OTU4757	Chloroflexi
OTU4758	BRC1
OTU4759	
OTU4760	Proteobacteria
OTU4761	Proteobacteria
OTU4762	
OTU4763	Proteobacteria
OTU4764	Chloroflexi
OTU4765	Chloroflexi
OTU4766	OD1
OTU4767	TM6
OTU4768	Planctomycetes
OTU4769	
OTU4770	TM6
OTU4771	TM7
OTU4772	
OTU4773	
OTU4774	OP11
OTU4775	Proteobacteria
OTU4776	Firmicutes
OTU4777	Planctomycetes
OTU4778	Acidobacteria
OTU4779	Proteobacteria
OTU4780	TM7
OTU4781	Bacteroidetes
OTU4782	Firmicutes
OTU4783	OD1
OTU4784	Firmicutes
OTU4785	Proteobacteria
OTU4786	Acidobacteria
OTU4787	Cyanobacteria
OTU4788	Proteobacteria
OTU4789	OD1
OTU4790	[Thermi]
OTU4791	Firmicutes
OTU4792	TM7
OTU4793	Proteobacteria
OTU4794	
OTU4795	Acidobacteria
OTU4796	OD1
OTU4797	Actinobacteria
OTU4798	Proteobacteria
OTU4799	Proteobacteria
OTU4800	Verrucomicrobia
OTU4801	Proteobacteria
OTU4802	SBR1093
OTU4803	Chloroflexi
OTU4804	OP11
OTU4805	Acidobacteria
OTU4806	Verrucomicrobia
OTU4807	
OTU4808	Actinobacteria
OTU4809	Proteobacteria
OTU4810	Armatimonadetes
OTU4811	Verrucomicrobia
OTU4812	Fibrobacteres
OTU4813	Gemmatimonadetes
OTU4814	OD1
OTU4815	
OTU4816	Proteobacteria
OTU4817	Proteobacteria
OTU4818	Actinobacteria
OTU4819	Actinobacteria
OTU4820	Bacteroidetes
OTU4821	Actinobacteria
OTU4822	Actinobacteria
OTU4823	Proteobacteria
OTU4824	
OTU4825	Acidobacteria
OTU4826	Armatimonadetes
OTU4827	OP3
OTU4828	Proteobacteria
OTU4829	Bacteroidetes
OTU4830	Proteobacteria
OTU4831	Planctomycetes
OTU4832	Firmicutes
OTU4833	Planctomycetes
OTU4834	Proteobacteria
OTU4835	
OTU4836	Chloroflexi
OTU4837	Proteobacteria
OTU4838	Bacteroidetes
OTU4839	Planctomycetes
OTU4840	Firmicutes
OTU4841	WS3
OTU4842	Proteobacteria
OTU4843	Proteobacteria
OTU4844	
OTU4845	
OTU4846	TM6
OTU4847	Spirochaetes
OTU4848	Chloroflexi
OTU4849	
OTU4850	Proteobacteria
OTU4851	Proteobacteria
OTU4852	Proteobacteria
OTU4853	Proteobacteria
OTU4854	Planctomycetes
OTU4855	
OTU4856	Planctomycetes
OTU4857	
OTU4858	Proteobacteria
OTU4859	Proteobacteria
OTU4860	Bacteroidetes
OTU4861	
OTU4862	Bacteroidetes
OTU4863	
OTU4864	Actinobacteria
OTU4865	Proteobacteria
OTU4866	TM7
OTU4867	Proteobacteria
OTU4868	Proteobacteria
OTU4869	Acidobacteria
OTU4870	
OTU4871	Acidobacteria
OTU4872	Planctomycetes
OTU4873	
OTU4874	Actinobacteria
OTU4875	
OTU4876	
OTU4877	
OTU4878	
OTU4879	
OTU4880	Proteobacteria
OTU4881	Proteobacteria
OTU4882	Gemmatimonadetes
OTU4883	
OTU4884	Actinobacteria
OTU4885	Cyanobacteria
OTU4886	Planctomycetes
OTU4887	Planctomycetes
OTU4888	Actinobacteria
OTU4889	Actinobacteria
OTU4890	Bacteroidetes
OTU4891	Proteobacteria
OTU4892	Proteobacteria
OTU4893	Bacteroidetes
OTU4894	Proteobacteria
OTU4895	Proteobacteria
OTU4896	
OTU4897	Proteobacteria
OTU4898	Cyanobacteria
OTU4899	
