otu	phylum
OTU2060	Acidobacteria
OTU2061	Proteobacteria
OTU2062	Acidobacteria
OTU2063	Verrucomicrobia
OTU2064	Proteobacteria
OTU2065	TM7
OTU2066	Proteobacteria
OTU2067	Acidobacteria
OTU2068	Acidobacteria
OTU2069	TM7
OTU2070	Planctomycetes
OTU2071	Proteobacteria
OTU2072	TM7
OTU2073	Proteobacteria
OTU2074	Gemmatimonadetes
OTU2075	Acidobacteria
OTU2076	Proteobacteria
OTU2077	Verrucomicrobia
OTU2078	OD1
OTU2079	Gemmatimonadetes
OTU2080	Gemmatimonadetes
OTU2081	Planctomycetes
OTU2082	Bacteroidetes
OTU2083	Actinobacteria
OTU2084	Acidobacteria
OTU2085	Chloroflexi
OTU2086	Proteobacteria
OTU2087	TM7
OTU2088	Proteobacteria
OTU2089	Chloroflexi
OTU2090	Chloroflexi
OTU2091	Chloroflexi
OTU2092	Planctomycetes
OTU2093	Actinobacteria
OTU2094	Acidobacteria
OTU2095	Proteobacteria
OTU2096	Proteobacteria
OTU2097	Proteobacteria
OTU2098	Proteobacteria
OTU2099	Verrucomicrobia
OTU2100	TM7
OTU2101	Chloroflexi
OTU2102	Chloroflexi
OTU2103	Chloroflexi
OTU2104	Acidobacteria
OTU2105	Actinobacteria
OTU2106	Acidobacteria
OTU2107	Proteobacteria
OTU2108	Proteobacteria
OTU2109	TM7
OTU2110	Actinobacteria
OTU2111	Acidobacteria
OTU2112	Proteobacteria
OTU2113	Actinobacteria
OTU2114	Planctomycetes
OTU2115	Armatimonadetes
OTU2116	Proteobacteria
OTU2117	Chloroflexi
OTU2118	Armatimonadetes
OTU2119	Firmicutes
OTU2120	Proteobacteria
OTU2121	
OTU2122	Actinobacteria
OTU2123	Proteobacteria
OTU2124	Bacteroidetes
OTU2125	TM7
OTU2126	Actinobacteria
OTU2127	Planctomycetes
OTU2128	Bacteroidetes
OTU2129	Planctomycetes
OTU2130	Chloroflexi
OTU2131	Acidobacteria
OTU2132	Chloroflexi
OTU2133	Actinobacteria
OTU2134	
OTU2135	Chloroflexi
OTU2136	Gemmatimonadetes
OTU2137	Chloroflexi
OTU2138	Chloroflexi
OTU2139	Actinobacteria
OTU2140	Chloroflexi
OTU2141	Chloroflexi
OTU2142	Actinobacteria
OTU2143	Actinobacteria
OTU2144	Actinobacteria
OTU2145	Acidobacteria
OTU2146	Acidobacteria
OTU2147	Proteobacteria
OTU2148	Planctomycetes
OTU2149	Chloroflexi
OTU2150	Actinobacteria
OTU2151	Chlorobi
OTU2152	WS3
OTU2153	Chloroflexi
OTU2154	Firmicutes
OTU2155	Acidobacteria
OTU2156	Planctomycetes
OTU2157	Planctomycetes
OTU2158	Verrucomicrobia
OTU2159	Actinobacteria
OTU2160	Proteobacteria
OTU2161	Actinobacteria
OTU2162	Firmicutes
OTU2163	Acidobacteria
OTU2164	Proteobacteria
OTU2165	Verrucomicrobia
OTU2166	Elusimicrobia
OTU2167	Chloroflexi
OTU2168	Chloroflexi
OTU2169	Acidobacteria
OTU2170	Verrucomicrobia
OTU2171	Proteobacteria
OTU2172	Chloroflexi
OTU2173	TM7
OTU2174	Planctomycetes
OTU2175	TM7
OTU2176	Proteobacteria
OTU2177	Proteobacteria
OTU2178	WPS-2
OTU2179	Chloroflexi
OTU2180	Gemmatimonadetes
OTU2181	Actinobacteria
OTU2182	Acidobacteria
OTU2183	Acidobacteria
OTU2184	Chloroflexi
OTU2185	Actinobacteria
OTU2186	Chloroflexi
OTU2187	Cyanobacteria
OTU2188	AD3
OTU2189	Verrucomicrobia
OTU2190	AD3
OTU2191	Crenarchaeota
OTU2192	Planctomycetes
OTU2193	Proteobacteria
OTU2194	Planctomycetes
OTU2195	Proteobacteria
OTU2196	Crenarchaeota
OTU2197	Proteobacteria
OTU2198	Proteobacteria
OTU2199	Actinobacteria
OTU2200	Proteobacteria
OTU2201	Proteobacteria
OTU2202	Bacteroidetes
OTU2203	Actinobacteria
OTU2204	Acidobacteria
OTU2205	Chloroflexi
OTU2206	AD3
OTU2207	Chloroflexi
OTU2208	Planctomycetes
OTU2209	Proteobacteria
OTU2210	Elusimicrobia
OTU2211	Bacteroidetes
OTU2212	Chloroflexi
OTU2213	Actinobacteria
OTU2214	Actinobacteria
OTU2215	Chloroflexi
OTU2216	Bacteroidetes
OTU2217	Planctomycetes
OTU2218	Chloroflexi
OTU2219	Proteobacteria
OTU2220	Acidobacteria
OTU2221	Chloroflexi
OTU2222	Verrucomicrobia
OTU2223	Chloroflexi
OTU2224	Chloroflexi
OTU2225	Proteobacteria
OTU2226	Actinobacteria
OTU2227	Proteobacteria
OTU2228	Actinobacteria
OTU2229	Euryarchaeota
OTU2230	Armatimonadetes
OTU2231	Planctomycetes
OTU2232	Actinobacteria
OTU2233	Actinobacteria
OTU2234	Actinobacteria
OTU2235	Proteobacteria
OTU2236	Bacteroidetes
OTU2237	Verrucomicrobia
OTU2238	Gemmatimonadetes
OTU2239	Acidobacteria
OTU2240	Actinobacteria
OTU2241	Gemmatimonadetes
OTU2242	TM7
OTU2243	Planctomycetes
OTU2244	Planctomycetes
OTU2245	Planctomycetes
OTU2246	Armatimonadetes
OTU2247	Actinobacteria
OTU2248	Proteobacteria
OTU2249	Acidobacteria
OTU2250	Bacteroidetes
OTU2251	Proteobacteria
OTU2252	Proteobacteria
OTU2253	Planctomycetes
OTU2254	Gemmatimonadetes
OTU2255	Proteobacteria
OTU2256	Gemmatimonadetes
OTU2257	Euryarchaeota
OTU2258	Proteobacteria
OTU2259	Actinobacteria
OTU2260	Verrucomicrobia
OTU2261	Acidobacteria
OTU2262	Acidobacteria
OTU2263	Gemmatimonadetes
OTU2264	Proteobacteria
OTU2265	Bacteroidetes
OTU2266	Planctomycetes
OTU2267	Chloroflexi
OTU2268	Firmicutes
OTU2269	Gemmatimonadetes
OTU2270	Proteobacteria
OTU2271	Proteobacteria
OTU2272	Proteobacteria
OTU2273	Proteobacteria
OTU2274	Proteobacteria
OTU2275	Actinobacteria
OTU2276	Proteobacteria
OTU2277	Proteobacteria
OTU2278	Verrucomicrobia
OTU2279	Gemmatimonadetes
OTU2280	Proteobacteria
OTU2281	Planctomycetes
OTU2282	Gemmatimonadetes
OTU2283	Chloroflexi
OTU2284	Actinobacteria
OTU2285	Acidobacteria
OTU2286	Proteobacteria
OTU2287	Proteobacteria
OTU2288	Acidobacteria
OTU2289	Acidobacteria
OTU2290	Nitrospirae
OTU2291	Actinobacteria
OTU2292	TM7
OTU2293	Crenarchaeota
OTU2294	Planctomycetes
OTU2295	Acidobacteria
OTU2296	Proteobacteria
OTU2297	Planctomycetes
OTU2298	Chloroflexi
OTU2299	Gemmatimonadetes
OTU2300	Actinobacteria
OTU2301	Verrucomicrobia
OTU2302	Acidobacteria
OTU2303	Proteobacteria
OTU2304	Firmicutes
OTU2305	Proteobacteria
OTU2306	Acidobacteria
OTU2307	Bacteroidetes
OTU2308	Proteobacteria
OTU2309	Proteobacteria
OTU2310	Proteobacteria
OTU2311	Acidobacteria
OTU2312	Chloroflexi
OTU2313	Planctomycetes
OTU2314	Proteobacteria
OTU2315	Gemmatimonadetes
OTU2316	TM7
OTU2317	Chloroflexi
OTU2318	Bacteroidetes
OTU2319	Bacteroidetes
OTU2320	AD3
OTU2321	Chloroflexi
OTU2322	TM7
OTU2323	Gemmatimonadetes
OTU2324	Proteobacteria
OTU2325	
OTU2326	Proteobacteria
OTU2327	Planctomycetes
OTU2328	Proteobacteria
OTU2329	Acidobacteria
OTU2330	TM7
OTU2331	Proteobacteria
OTU2332	TM7
OTU2333	Chloroflexi
OTU2334	Proteobacteria
OTU2335	Chloroflexi
OTU2336	Acidobacteria
OTU2337	Proteobacteria
OTU2338	Planctomycetes
OTU2339	Actinobacteria
OTU2340	WPS-2
OTU2341	Proteobacteria
OTU2342	TM7
OTU2343	Gemmatimonadetes
OTU2344	Actinobacteria
OTU2345	Proteobacteria
OTU2346	Planctomycetes
OTU2347	Chloroflexi
OTU2348	Proteobacteria
OTU2349	Planctomycetes
OTU2350	Acidobacteria
OTU2351	Planctomycetes
OTU2352	Actinobacteria
OTU2353	Proteobacteria
OTU2354	Planctomycetes
OTU2355	Bacteroidetes
OTU2356	Proteobacteria
OTU2357	Gemmatimonadetes
OTU2358	Proteobacteria
OTU2359	Bacteroidetes
OTU2360	Gemmatimonadetes
OTU2361	Proteobacteria
OTU2362	Planctomycetes
OTU2363	Acidobacteria
OTU2364	Proteobacteria
OTU2365	Chloroflexi
OTU2366	Proteobacteria
OTU2367	Proteobacteria
OTU2368	Armatimonadetes
OTU2369	Chloroflexi
OTU2370	Proteobacteria
OTU2371	Proteobacteria
OTU2372	Actinobacteria
OTU2373	Planctomycetes
OTU2374	Actinobacteria
OTU2375	Actinobacteria
OTU2376	Chloroflexi
OTU2377	TM7
OTU2378	Chloroflexi
OTU2379	Acidobacteria
OTU2380	Proteobacteria
OTU2381	Planctomycetes
OTU2382	Proteobacteria
OTU2383	Actinobacteria
OTU2384	Proteobacteria
OTU2385	Bacteroidetes
OTU2386	Acidobacteria
OTU2387	Acidobacteria
OTU2388	Acidobacteria
OTU2389	Bacteroidetes
OTU2390	Acidobacteria
OTU2391	Actinobacteria
OTU2392	Chloroflexi
OTU2393	Chloroflexi
OTU2394	Planctomycetes
OTU2395	Verrucomicrobia
OTU2396	Chloroflexi
OTU2397	Chloroflexi
OTU2398	TM7
OTU2399	Actinobacteria
OTU2400	Gemmatimonadetes
OTU2401	Proteobacteria
OTU2402	Planctomycetes
OTU2403	Chloroflexi
OTU2404	Actinobacteria
OTU2405	Chloroflexi
OTU2406	Acidobacteria
OTU2407	TM7
OTU2408	Proteobacteria
OTU2409	Acidobacteria
OTU2410	Proteobacteria
OTU2411	Chloroflexi
OTU2412	Proteobacteria
OTU2413	Planctomycetes
OTU2414	Actinobacteria
OTU2415	Firmicutes
OTU2416	Proteobacteria
OTU2417	Actinobacteria
OTU2418	Acidobacteria
OTU2419	Actinobacteria
OTU2420	AD3
OTU2421	Proteobacteria
OTU2422	Proteobacteria
OTU2423	Verrucomicrobia
OTU2424	Planctomycetes
OTU2425	Proteobacteria
OTU2426	Proteobacteria
OTU2427	Acidobacteria
OTU2428	Chloroflexi
OTU2429	Gemmatimonadetes
OTU2430	Planctomycetes
OTU2431	Proteobacteria
OTU2432	Proteobacteria
OTU2433	Planctomycetes
OTU2434	Chloroflexi
OTU2435	Proteobacteria
OTU2436	Proteobacteria
OTU2437	Actinobacteria
OTU2438	Proteobacteria
OTU2439	Acidobacteria
OTU2440	Bacteroidetes
OTU2441	Gemmatimonadetes
OTU2442	Proteobacteria
OTU2443	Proteobacteria
OTU2444	Acidobacteria
OTU2445	TM7
OTU2446	Proteobacteria
OTU2447	Actinobacteria
OTU2448	Actinobacteria
OTU2449	Actinobacteria
OTU2450	Proteobacteria
OTU2451	Acidobacteria
OTU2452	Actinobacteria
OTU2453	Acidobacteria
OTU2454	Proteobacteria
OTU2455	TM7
OTU2456	Acidobacteria
OTU2457	Planctomycetes
OTU2458	Planctomycetes
OTU2459	Proteobacteria
OTU2460	Acidobacteria
OTU2461	Planctomycetes
OTU2462	Planctomycetes
OTU2463	Bacteroidetes
OTU2464	Chloroflexi
OTU2465	Acidobacteria
OTU2466	TM7
OTU2467	Firmicutes
OTU2468	
OTU2469	Chloroflexi
OTU2470	TM7
OTU2471	Proteobacteria
OTU2472	Verrucomicrobia
OTU2473	Verrucomicrobia
OTU2474	TM7
OTU2475	Verrucomicrobia
OTU2476	GAL15
OTU2477	Bacteroidetes
OTU2478	Acidobacteria
OTU2479	Gemmatimonadetes
OTU2480	TM7
OTU2481	Actinobacteria
OTU2482	Acidobacteria
OTU2483	Chloroflexi
OTU2484	Planctomycetes
OTU2485	TM7
OTU2486	Chloroflexi
OTU2487	Planctomycetes
OTU2488	Actinobacteria
OTU2489	Actinobacteria
OTU2490	Bacteroidetes
OTU2491	Actinobacteria
OTU2492	Bacteroidetes
OTU2493	Acidobacteria
OTU2494	Bacteroidetes
OTU2495	Acidobacteria
OTU2496	Actinobacteria
OTU2497	Proteobacteria
OTU2498	Bacteroidetes
OTU2499	Proteobacteria
OTU2500	Proteobacteria
OTU2501	Proteobacteria
OTU2502	Proteobacteria
OTU2503	WS3
OTU2504	Bacteroidetes
OTU2505	TM7
OTU2506	Chloroflexi
OTU2507	Bacteroidetes
OTU2508	TM7
OTU2509	Proteobacteria
OTU2510	Chloroflexi
OTU2511	Chloroflexi
OTU2512	Verrucomicrobia
OTU2513	Planctomycetes
OTU2514	Bacteroidetes
OTU2515	Firmicutes
OTU2516	Proteobacteria
OTU2517	Proteobacteria
OTU2518	Proteobacteria
OTU2519	Proteobacteria
OTU2520	Planctomycetes
OTU2521	Armatimonadetes
OTU2522	Planctomycetes
OTU2523	Proteobacteria
OTU2524	Chloroflexi
OTU2525	Actinobacteria
OTU2526	Acidobacteria
OTU2527	Proteobacteria
OTU2528	Actinobacteria
OTU2529	Verrucomicrobia
OTU2530	Proteobacteria
OTU2531	Proteobacteria
OTU2532	Planctomycetes
OTU2533	Planctomycetes
OTU2534	Verrucomicrobia
OTU2535	Firmicutes
OTU2536	Actinobacteria
OTU2537	Proteobacteria
OTU2538	Actinobacteria
OTU2539	Planctomycetes
OTU2540	Actinobacteria
OTU2541	Proteobacteria
OTU2542	Proteobacteria
OTU2543	Proteobacteria
OTU2544	Verrucomicrobia
OTU2545	Proteobacteria
OTU2546	Actinobacteria
OTU2547	Verrucomicrobia
OTU2548	Planctomycetes
OTU2549	Bacteroidetes
OTU2550	Proteobacteria
OTU2551	WS3
OTU2552	Actinobacteria
OTU2553	AD3
OTU2554	Planctomycetes
OTU2555	Chloroflexi
OTU2556	Proteobacteria
OTU2557	Acidobacteria
OTU2558	Planctomycetes
OTU2559	TM7
OTU2560	Chloroflexi
OTU2561	Acidobacteria
OTU2562	Proteobacteria
OTU2563	Actinobacteria
OTU2564	Acidobacteria
OTU2565	Actinobacteria
OTU2566	Chloroflexi
OTU2567	Proteobacteria
OTU2568	Chloroflexi
OTU2569	Proteobacteria
OTU2570	Proteobacteria
OTU2571	Proteobacteria
OTU2572	Verrucomicrobia
OTU2573	Actinobacteria
OTU2574	Chloroflexi
OTU2575	Proteobacteria
OTU2576	Bacteroidetes
OTU2577	Planctomycetes
OTU2578	Gemmatimonadetes
OTU2579	WPS-2
OTU2580	Actinobacteria
OTU2581	Chloroflexi
OTU2582	Chloroflexi
OTU2583	Chloroflexi
OTU2584	Armatimonadetes
OTU2585	Cyanobacteria
OTU2586	Proteobacteria
OTU2587	Proteobacteria
OTU2588	Proteobacteria
OTU2589	Planctomycetes
OTU2590	Acidobacteria
OTU2591	Bacteroidetes
OTU2592	Planctomycetes
OTU2593	Chloroflexi
OTU2594	TM7
OTU2595	WPS-2
OTU2596	Armatimonadetes
OTU2597	Chloroflexi
OTU2598	Chloroflexi
OTU2599	WPS-2
OTU2600	Bacteroidetes
OTU2601	Acidobacteria
OTU2602	Acidobacteria
OTU2603	Planctomycetes
OTU2604	Proteobacteria
OTU2605	Verrucomicrobia
OTU2606	Proteobacteria
OTU2607	Firmicutes
OTU2608	Planctomycetes
OTU2609	Verrucomicrobia
OTU2610	Planctomycetes
OTU2611	Proteobacteria
OTU2612	WS3
OTU2613	Proteobacteria
OTU2614	Armatimonadetes
OTU2615	Actinobacteria
OTU2616	Proteobacteria
OTU2617	Proteobacteria
OTU2618	Actinobacteria
OTU2619	Planctomycetes
OTU2620	Proteobacteria
OTU2621	Proteobacteria
OTU2622	Actinobacteria
OTU2623	Proteobacteria
OTU2624	Proteobacteria
OTU2625	Bacteroidetes
OTU2626	Actinobacteria
OTU2627	Chloroflexi
OTU2628	Proteobacteria
OTU2629	Chloroflexi
OTU2630	
OTU2631	Proteobacteria
OTU2632	Proteobacteria
OTU2633	Actinobacteria
OTU2634	Acidobacteria
OTU2635	Actinobacteria
OTU2636	Actinobacteria
OTU2637	Bacteroidetes
OTU2638	Proteobacteria
OTU2639	Acidobacteria
OTU2640	Planctomycetes
OTU2641	Verrucomicrobia
OTU2642	Acidobacteria
OTU2643	Planctomycetes
OTU2644	Proteobacteria
OTU2645	Acidobacteria
OTU2646	Firmicutes
OTU2647	Proteobacteria
OTU2648	Bacteroidetes
OTU2649	Chloroflexi
OTU2650	Actinobacteria
OTU2651	Armatimonadetes
OTU2652	Planctomycetes
OTU2653	Proteobacteria
OTU2654	TM7
OTU2655	Chloroflexi
OTU2656	TM7
OTU2657	Proteobacteria
OTU2658	Chloroflexi
OTU2659	Proteobacteria
OTU2660	Firmicutes
OTU2661	Chloroflexi
OTU2662	Cyanobacteria
OTU2663	Acidobacteria
OTU2664	Proteobacteria
OTU2665	Bacteroidetes
OTU2666	WPS-2
OTU2667	Chloroflexi
OTU2668	Actinobacteria
OTU2669	Proteobacteria
OTU2670	Firmicutes
OTU2671	TM7
OTU2672	Proteobacteria
OTU2673	Chloroflexi
OTU2674	Actinobacteria
OTU2675	Crenarchaeota
OTU2676	Planctomycetes
OTU2677	WPS-2
OTU2678	Proteobacteria
OTU2679	Planctomycetes
OTU2680	Proteobacteria
OTU2681	Chloroflexi
OTU2682	Proteobacteria
OTU2683	Armatimonadetes
OTU2684	Proteobacteria
OTU2685	Gemmatimonadetes
OTU2686	Proteobacteria
OTU2687	Bacteroidetes
OTU2688	Actinobacteria
OTU2689	Acidobacteria
OTU2690	Chloroflexi
OTU2691	Chloroflexi
OTU2692	Chloroflexi
OTU2693	Bacteroidetes
OTU2694	Actinobacteria
OTU2695	
OTU2696	Proteobacteria
OTU2697	Nitrospirae
OTU2698	Actinobacteria
OTU2699	Proteobacteria
OTU2700	Gemmatimonadetes
OTU2701	Chloroflexi
OTU2702	Proteobacteria
OTU2703	Chloroflexi
OTU2704	Bacteroidetes
OTU2705	Planctomycetes
OTU2706	Chloroflexi
OTU2707	Proteobacteria
OTU2708	Proteobacteria
OTU2709	Chlamydiae
OTU2710	Bacteroidetes
OTU2711	Actinobacteria
OTU2712	Proteobacteria
OTU2713	Actinobacteria
OTU2714	Chloroflexi
OTU2715	Proteobacteria
OTU2716	Planctomycetes
OTU2717	Chloroflexi
OTU2718	TM7
OTU2719	Proteobacteria
OTU2720	Chloroflexi
OTU2721	Planctomycetes
OTU2722	Proteobacteria
OTU2723	Actinobacteria
OTU2724	Actinobacteria
OTU2725	WS3
OTU2726	Actinobacteria
OTU2727	Proteobacteria
OTU2728	Planctomycetes
OTU2729	Actinobacteria
OTU2730	Elusimicrobia
OTU2731	Proteobacteria
OTU2732	Crenarchaeota
OTU2733	Bacteroidetes
OTU2734	Proteobacteria
OTU2735	Proteobacteria
OTU2736	Chloroflexi
OTU2737	Proteobacteria
OTU2738	Verrucomicrobia
OTU2739	Actinobacteria
OTU2740	AD3
OTU2741	Proteobacteria
OTU2742	Chloroflexi
OTU2743	Chloroflexi
OTU2744	Proteobacteria
OTU2745	Actinobacteria
OTU2746	Acidobacteria
OTU2747	Planctomycetes
OTU2748	Proteobacteria
OTU2749	Planctomycetes
OTU2750	Chloroflexi
OTU2751	TM7
OTU2752	Acidobacteria
OTU2753	Verrucomicrobia
OTU2754	Proteobacteria
OTU2755	Acidobacteria
OTU2756	Proteobacteria
OTU2757	Proteobacteria
OTU2758	Gemmatimonadetes
OTU2759	Acidobacteria
OTU2760	WS3
OTU2761	Chloroflexi
OTU2762	Proteobacteria
OTU2763	Planctomycetes
OTU2764	WS3
OTU2765	Planctomycetes
OTU2766	Proteobacteria
OTU2767	Bacteroidetes
OTU2768	Chloroflexi
OTU2769	Proteobacteria
OTU2770	Acidobacteria
OTU2771	Elusimicrobia
OTU2772	Planctomycetes
OTU2773	Proteobacteria
OTU2774	Gemmatimonadetes
OTU2775	Actinobacteria
OTU2776	Acidobacteria
OTU2777	Proteobacteria
OTU2778	Chloroflexi
OTU2779	Planctomycetes
OTU2780	Gemmatimonadetes
OTU2781	Chloroflexi
OTU2782	Actinobacteria
OTU2783	Chloroflexi
OTU2784	Chloroflexi
OTU2785	Chloroflexi
OTU2786	Proteobacteria
OTU2787	Armatimonadetes
OTU2788	Acidobacteria
OTU2789	Planctomycetes
OTU2790	Proteobacteria
OTU2791	Planctomycetes
OTU2792	Proteobacteria
OTU2793	WS3
OTU2794	Gemmatimonadetes
OTU2795	Proteobacteria
OTU2796	Planctomycetes
OTU2797	Gemmatimonadetes
OTU2798	Verrucomicrobia
OTU2799	Proteobacteria
OTU2800	Actinobacteria
OTU2801	Proteobacteria
OTU2802	Chloroflexi
OTU2803	Acidobacteria
OTU2804	Bacteroidetes
OTU2805	Bacteroidetes
OTU2806	Bacteroidetes
OTU2807	Gemmatimonadetes
OTU2808	Planctomycetes
OTU2809	Proteobacteria
OTU2810	Gemmatimonadetes
OTU2811	Acidobacteria
OTU2812	Chloroflexi
OTU2813	Proteobacteria
OTU2814	Chloroflexi
OTU2815	Proteobacteria
OTU2816	Proteobacteria
OTU2817	Bacteroidetes
OTU2818	Chloroflexi
OTU2819	Bacteroidetes
OTU2820	Proteobacteria
OTU2821	Planctomycetes
OTU2822	Proteobacteria
OTU2823	Actinobacteria
OTU2824	Actinobacteria
OTU2825	Actinobacteria
OTU2826	Elusimicrobia
OTU2827	Bacteroidetes
OTU2828	Actinobacteria
OTU2829	Gemmatimonadetes
OTU2830	Chloroflexi
OTU2831	Chloroflexi
OTU2832	Proteobacteria
OTU2833	Actinobacteria
OTU2834	Actinobacteria
OTU2835	Planctomycetes
OTU2836	Planctomycetes
OTU2837	Planctomycetes
OTU2838	Actinobacteria
OTU2839	Verrucomicrobia
OTU2840	Chloroflexi
OTU2841	Proteobacteria
OTU2842	Proteobacteria
OTU2843	Chloroflexi
OTU2844	Bacteroidetes
OTU2845	Proteobacteria
OTU2846	Gemmatimonadetes
OTU2847	Gemmatimonadetes
OTU2848	Acidobacteria
OTU2849	Chloroflexi
OTU2850	
OTU2851	TM7
OTU2852	Proteobacteria
OTU2853	Proteobacteria
OTU2854	Proteobacteria
OTU2855	Chloroflexi
OTU2856	Actinobacteria
OTU2857	Proteobacteria
OTU2858	Proteobacteria
OTU2859	Chloroflexi
OTU2860	Bacteroidetes
OTU2861	Bacteroidetes
OTU2862	Proteobacteria
OTU2863	Proteobacteria
OTU2864	TM7
OTU2865	Planctomycetes
OTU2866	WPS-2
OTU2867	Chloroflexi
OTU2868	Proteobacteria
OTU2869	Planctomycetes
OTU2870	Proteobacteria
OTU2871	Proteobacteria
OTU2872	Planctomycetes
OTU2873	Chloroflexi
OTU2874	Verrucomicrobia
OTU2875	Armatimonadetes
OTU2876	Acidobacteria
OTU2877	Proteobacteria
OTU2878	Acidobacteria
OTU2879	Chloroflexi
OTU2880	Proteobacteria
OTU2881	Chloroflexi
OTU2882	Acidobacteria
OTU2883	Planctomycetes
OTU2884	Chloroflexi
OTU2885	Acidobacteria
OTU2886	Planctomycetes
OTU2887	Planctomycetes
OTU2888	Acidobacteria
OTU2889	Acidobacteria
OTU2890	Actinobacteria
OTU2891	Bacteroidetes
OTU2892	Acidobacteria
OTU2893	Proteobacteria
OTU2894	Bacteroidetes
OTU2895	Gemmatimonadetes
OTU2896	Armatimonadetes
OTU2897	Chloroflexi
OTU2898	Chloroflexi
OTU2899	Planctomycetes
OTU2900	Planctomycetes
OTU2901	Proteobacteria
OTU2902	Chlamydiae
OTU2903	Proteobacteria
OTU2904	Proteobacteria
OTU2905	Proteobacteria
OTU2906	Proteobacteria
OTU2907	Chloroflexi
OTU2908	TM7
OTU2909	Bacteroidetes
OTU2910	Chloroflexi
OTU2911	Proteobacteria
OTU2912	Chloroflexi
OTU2913	Gemmatimonadetes
OTU2914	Bacteroidetes
OTU2915	Chloroflexi
OTU2916	Gemmatimonadetes
OTU2917	Chloroflexi
OTU2918	TM7
OTU2919	Proteobacteria
OTU2920	Actinobacteria
OTU2921	Chloroflexi
OTU2922	Chloroflexi
OTU2923	Chloroflexi
OTU2924	Proteobacteria
OTU2925	Chloroflexi
OTU2926	Cyanobacteria
OTU2927	Planctomycetes
OTU2928	Acidobacteria
OTU2929	FBP
OTU2930	Chloroflexi
OTU2931	TM7
OTU2932	Bacteroidetes
OTU2933	Verrucomicrobia
OTU2934	Acidobacteria
OTU2935	Proteobacteria
OTU2936	Proteobacteria
OTU2937	Proteobacteria
OTU2938	Firmicutes
OTU2939	Proteobacteria
OTU2940	Chloroflexi
OTU2941	Chloroflexi
OTU2942	Proteobacteria
OTU2943	Acidobacteria
OTU2944	Actinobacteria
OTU2945	Actinobacteria
OTU2946	Actinobacteria
OTU2947	Bacteroidetes
OTU2948	Proteobacteria
OTU2949	Crenarchaeota
OTU2950	WPS-2
OTU2951	Proteobacteria
OTU2952	Nitrospirae
OTU2953	Chloroflexi
OTU2954	Planctomycetes
OTU2955	Proteobacteria
OTU2956	Proteobacteria
OTU2957	Proteobacteria
OTU2958	Chloroflexi
OTU2959	Planctomycetes
OTU2960	Planctomycetes
OTU2961	Cyanobacteria
OTU2962	Actinobacteria
OTU2963	Planctomycetes
OTU2964	Chloroflexi
OTU2965	Proteobacteria
OTU2966	Planctomycetes
OTU2967	Verrucomicrobia
OTU2968	Actinobacteria
OTU2969	Proteobacteria
OTU2970	Planctomycetes
OTU2971	Chloroflexi
OTU2972	Verrucomicrobia
OTU2973	TM7
OTU2974	Gemmatimonadetes
OTU2975	Proteobacteria
OTU2976	Proteobacteria
OTU2977	Proteobacteria
OTU2978	Proteobacteria
OTU2979	Proteobacteria
OTU2980	Proteobacteria
OTU2981	TM7
OTU2982	Planctomycetes
OTU2983	Proteobacteria
OTU2984	Proteobacteria
OTU2985	Proteobacteria
OTU2986	Chloroflexi
OTU2987	Nitrospirae
OTU2988	Planctomycetes
OTU2989	Proteobacteria
OTU2990	Chloroflexi
OTU2991	Acidobacteria
OTU2992	Gemmatimonadetes
OTU2993	Planctomycetes
OTU2994	TM7
OTU2995	WS3
OTU2996	Bacteroidetes
OTU2997	Bacteroidetes
OTU2998	Chloroflexi
OTU2999	
OTU3000	Proteobacteria
OTU3001	Proteobacteria
OTU3002	Chloroflexi
OTU3003	TM7
OTU3004	Chloroflexi
OTU3005	Verrucomicrobia
OTU3006	Actinobacteria
OTU3007	Proteobacteria
OTU3008	Actinobacteria
OTU3009	Actinobacteria
OTU3010	TM7
OTU3011	Proteobacteria
OTU3012	Proteobacteria
OTU3013	Chloroflexi
OTU3014	Verrucomicrobia
OTU3015	Gemmatimonadetes
OTU3016	Acidobacteria
OTU3017	TM7
OTU3018	Planctomycetes
OTU3019	Chloroflexi
OTU3020	Proteobacteria
OTU3021	Planctomycetes
OTU3022	Chloroflexi
OTU3023	Planctomycetes
OTU3024	Actinobacteria
OTU3025	Proteobacteria
OTU3026	Firmicutes
OTU3027	Bacteroidetes
OTU3028	Proteobacteria
OTU3029	Planctomycetes
OTU3030	Proteobacteria
OTU3031	Proteobacteria
OTU3032	Proteobacteria
OTU3033	Verrucomicrobia
OTU3034	Chloroflexi
OTU3035	Gemmatimonadetes
OTU3036	Chloroflexi
OTU3037	Proteobacteria
OTU3038	Actinobacteria
OTU3039	Proteobacteria
OTU3040	Proteobacteria
OTU3041	Acidobacteria
OTU3042	TM7
OTU3043	Chloroflexi
OTU3044	TM7
OTU3045	Proteobacteria
OTU3046	Actinobacteria
OTU3047	Proteobacteria
OTU3048	Proteobacteria
OTU3049	Actinobacteria
OTU3050	Acidobacteria
OTU3051	Proteobacteria
OTU3052	Planctomycetes
OTU3053	Gemmatimonadetes
OTU3054	Armatimonadetes
OTU3055	Chloroflexi
OTU3056	Gemmatimonadetes
OTU3057	OD1
OTU3058	Proteobacteria
OTU3059	Cyanobacteria
OTU3060	Chloroflexi
OTU3061	Proteobacteria
OTU3062	TM7
OTU3063	Bacteroidetes
